"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"2756","AB127572481","SXFXO","FLYQX","1998","Agadir","Indus","2","16","14","16","15","18","13","0","1","1","15","Rabat","11","Nador","14","Fes"
"2757","AB184032034","EHJQC","EWKAD","1999","Casablanca","Indus","1","14","13","20","12","17","20","0","2","2","19","Casablanca","20","Rabat","16","Agadir"
"2758","AB286031116","UIQVG","WQZYK","1998","Nador","Indus","2","13","15","17","16","17","10","0","2","2","15","Agadir","18","Agadir","16","Agadir"
"2765","AB813685424","LZDWD","MKFPW","2002","Marrakech","Indus","1","17","11","10","13","19","12","4","2","0","15","Fes","19","Tetouan","19","Rabat"
"2766","AB112093125","KCFPZ","WFVLW","1999","Nador","Indus","1","13","19","9","14","18","16","2","2","1","18","Rabat","16","Agadir","10","Oujda"
"2782","AB088196909","UJDHO","VGMSR","1999","Nador","Indus","2","12","19","11","9","11","9","3","0","2","13","Marrakech","10","Nador","11","Tetouan"
"2786","AB283761191","IWMUX","QEWEC","2002","Tanger","Indus","2","17","14","20","13","9","11","5","3","2","12","Casablanca","12","Casablanca","10","Fes"
"2788","AB627717412","BPTPS","KVQCK","2002","Tetouan","Indus","2","13","13","12","9","14","15","5","0","2","15","Rabat","17","Fes","9","Nador"
"2793","AB195684766","ODOIV","UJCRY","2000","Marrakech","Indus","1","14","15","17","9","13","20","3","1","2","9","Nador","10","Fes","9","Oujda"
"2796","AB858266017","JIRNP","DZJKU","2000","Rabat","Indus","2","16","10","10","15","20","19","4","0","1","17","Tetouan","14","Tetouan","13","Casablanca"
"2801","AB146779646","LGDDL","YZPME","1998","Marrakech","Indus","3","13","16","17","20","19","14","3","1","2","10","Tetouan","15","Tetouan","15","Marrakech"
"2810","AB973851557","NUAJC","MWCMP","2001","Tetouan","Indus","1","16","14","14","10","15","9","4","3","2","16","Rabat","10","Tetouan","18","Rabat"
"2813","AB491724304","LYCWT","ICONT","2000","Tanger","Indus","2","20","12","20","18","19","15","2","1","2","15","Marrakech","16","Tetouan","12","Fes"
"2816","AB676354123","AXYLT","KSHRN","2002","Tanger","Indus","1","13","20","20","18","12","16","5","0","1","12","Rabat","13","Marrakech","13","Casablanca"
"2817","AB392327146","GZUXC","JNXMN","1999","Agadir","Indus","2","15","15","18","9","20","12","0","0","1","10","Casablanca","16","Marrakech","18","Agadir"
"2818","AB155005478","NKLYG","LAENG","2001","Marrakech","Indus","1","14","11","20","10","13","13","4","1","0","16","Marrakech","17","Fes","9","Oujda"
"2823","AB139233644","XJDAW","IUTIQ","2001","Agadir","Indus","3","19","20","17","17","14","20","2","0","1","11","Nador","12","Nador","9","Oujda"
"2825","AB345426211","XBPSE","EYPRX","1998","Rabat","Indus","3","12","10","14","20","18","12","3","2","2","9","Casablanca","16","Tetouan","11","Marrakech"
"2834","AB717639275","RXKSZ","VFAUC","2001","Nador","Indus","1","10","13","19","11","12","19","0","2","0","10","Tanger","9","Casablanca","17","Tanger"
"2835","AB044293955","EIOLU","WWVMK","1998","Rabat","Indus","1","15","9","12","10","15","16","2","2","0","16","Oujda","14","Casablanca","15","Oujda"
"2841","AB370417380","MCBDX","QWJYC","2000","Nador","Indus","2","19","12","11","12","14","19","5","1","2","19","Tetouan","12","Fes","18","Agadir"
"2842","AB883060768","ZBMVQ","YYFOE","2000","Casablanca","Indus","2","9","10","11","16","18","12","4","0","0","14","Tetouan","11","Fes","14","Agadir"
"2844","AB094639360","XMMOJ","UUTAJ","2001","Oujda","Indus","2","9","16","16","16","9","10","3","0","2","12","Marrakech","16","Fes","13","Fes"
"2848","AB721533290","SQNVO","ZWYYY","2001","Marrakech","Indus","1","14","16","17","16","18","16","2","1","1","20","Casablanca","13","Tanger","13","Tanger"
"2849","AB128812350","BZJLZ","SCPEU","2000","Oujda","Indus","1","15","9","18","12","9","20","2","0","1","18","Tanger","16","Tetouan","20","Tanger"
"2853","AB840121106","JVACS","FCTDJ","2001","Tanger","Indus","2","20","18","11","18","13","18","4","1","0","15","Tanger","12","Nador","15","Fes"
"2854","AB565839913","VPAJG","JKPMH","1998","Casablanca","Indus","3","10","18","19","19","10","16","1","3","1","11","Tetouan","19","Tetouan","10","Fes"
"2869","AB027410250","USQWB","RUHKC","2000","Tanger","Indus","2","15","17","19","9","20","13","1","3","1","10","Casablanca","12","Tanger","15","Oujda"
"2875","AB486330888","IWFTK","LOELI","2000","Tanger","Indus","1","17","17","19","18","12","15","2","2","2","13","Agadir","20","Oujda","16","Casablanca"
"2881","AB670513557","RIJBG","ATYQH","2001","Fes","Indus","1","15","18","11","10","12","12","5","0","0","14","Tanger","19","Rabat","14","Oujda"
"2884","AB709422545","WYMGW","ETPGW","2002","Rabat","Indus","2","18","13","19","15","12","20","2","2","2","20","Marrakech","16","Agadir","20","Casablanca"
"2886","AB495563625","KCXGW","QVADA","1999","Tanger","Indus","3","19","12","16","13","20","12","3","3","0","16","Oujda","16","Rabat","19","Tanger"
"2889","AB233803143","ZLBFU","OQFQE","2001","Fes","Indus","3","9","20","9","13","13","17","5","2","2","12","Oujda","20","Agadir","20","Tanger"
"2901","AB411209612","RVSWQ","EBOCS","1999","Nador","Indus","2","11","17","18","18","14","19","1","1","1","19","Tetouan","12","Tetouan","20","Casablanca"
"2905","AB268981340","DJVHS","EYDQP","1998","Casablanca","Indus","1","11","19","18","18","11","15","2","3","2","14","Casablanca","17","Fes","11","Marrakech"
"2909","AB758503304","MMBDH","BBLCT","1998","Tanger","Indus","3","20","13","16","14","9","12","1","0","1","12","Tetouan","19","Agadir","16","Tanger"
"2915","AB244441443","OFVJJ","EKKBC","1998","Casablanca","Indus","1","14","19","20","12","10","18","2","3","1","11","Marrakech","11","Nador","14","Rabat"
"2918","AB296270231","ARRRO","BBSTX","1998","Nador","Indus","2","15","16","13","17","20","20","4","0","1","10","Oujda","18","Agadir","10","Rabat"
"2937","AB369222790","KNOUV","TCTWG","2000","Agadir","Indus","3","12","11","17","18","9","14","2","2","0","20","Agadir","10","Rabat","11","Agadir"
"2957","AB619757040","VVHQZ","XZDLB","2002","Marrakech","Indus","3","9","19","13","14","20","11","1","3","1","14","Marrakech","10","Tanger","9","Agadir"
"2963","AB671782426","HMTIB","AQYLU","2001","Rabat","Indus","3","12","18","9","17","15","19","4","2","0","15","Marrakech","13","Tetouan","9","Nador"
"2968","AB237139730","KSLNN","RZXYP","1999","Fes","Indus","3","17","9","19","11","19","12","2","0","1","13","Oujda","20","Tanger","19","Marrakech"
"2969","AB935143445","PWQNK","ZXHOI","1998","Tetouan","Indus","1","16","15","14","12","18","9","1","3","0","15","Casablanca","15","Agadir","20","Nador"
"2974","AB090987143","LYMYE","FQZXJ","2000","Agadir","Indus","3","20","11","17","11","19","14","2","3","2","12","Tetouan","19","Nador","12","Casablanca"
"2979","AB751679998","DFVNB","JIYVN","2002","Casablanca","Indus","1","16","18","11","18","11","12","0","3","0","19","Nador","17","Casablanca","14","Oujda"
"2984","AB758402978","CKRTX","FDZUV","1998","Marrakech","Indus","2","11","14","20","9","16","15","5","1","2","12","Tetouan","10","Rabat","10","Casablanca"
"2985","AB620703390","JKVHS","BDTJD","2000","Rabat","Indus","2","17","12","13","15","20","20","1","0","1","11","Fes","13","Oujda","15","Oujda"
"2993","AB913583226","BSEZB","KDOFJ","1999","Fes","Indus","2","15","16","15","20","9","14","4","1","2","20","Nador","12","Tetouan","18","Agadir"
"2997","AB601472101","GZERF","MGTKQ","1998","Rabat","Indus","1","10","11","11","15","12","12","5","3","1","19","Marrakech","12","Tetouan","16","Marrakech"
"3006","AB508663135","ZMUCI","XXCAZ","1999","Oujda","Indus","3","14","18","13","13","12","10","5","2","2","19","Agadir","16","Fes","20","Tetouan"
"3018","AB053871504","NLSUZ","TTSLE","2000","Nador","Indus","2","20","11","10","19","17","18","5","3","2","12","Marrakech","11","Nador","9","Agadir"
"3027","AB018388044","JYVMI","XAOMB","2002","Tetouan","Indus","1","11","15","19","13","16","13","1","0","0","19","Tanger","17","Tanger","16","Casablanca"
"3038","AB538572219","AJHMN","DRSVM","1998","Fes","Indus","3","18","12","9","10","12","20","5","0","0","10","Tanger","11","Agadir","9","Marrakech"
"3049","AB079601943","PEYTL","OPVAB","2001","Tetouan","Indus","3","20","10","13","18","10","13","2","3","1","13","Tetouan","11","Nador","10","Tetouan"
"3050","AB062567675","EMXJE","RLFDT","2002","Tanger","Indus","3","14","11","11","17","20","18","1","3","0","15","Agadir","20","Oujda","16","Agadir"
"3054","AB904724213","CANDO","YDPOI","2001","Nador","Indus","1","20","19","11","20","10","13","0","3","0","18","Agadir","14","Casablanca","17","Oujda"
"3059","AB657520800","HVRZD","JDJLY","2000","Rabat","Indus","1","12","12","10","9","14","15","2","2","2","16","Casablanca","11","Rabat","20","Nador"
"3064","AB825793034","WYUMK","DANQO","2001","Tanger","Indus","1","20","11","19","12","17","9","2","0","1","9","Agadir","13","Marrakech","14","Casablanca"
"3066","AB355178019","ZRGUH","JIMEI","2002","Casablanca","Indus","3","14","9","19","10","14","16","3","3","1","10","Casablanca","19","Fes","20","Agadir"
"3071","AB573311635","PZVVX","WNGWP","1998","Fes","Indus","3","17","17","10","18","9","18","3","3","1","14","Rabat","12","Nador","12","Tetouan"
"3074","AB603809978","HGZPF","PPCYB","2000","Agadir","Indus","2","13","20","12","13","20","15","1","1","0","10","Fes","18","Tanger","14","Agadir"
"3078","AB675662853","OVDSV","XQNLQ","1999","Fes","Indus","3","20","20","15","19","17","9","4","2","1","17","Oujda","9","Oujda","16","Nador"
"3082","AB519490203","FNIRA","LAKKU","1998","Tanger","Indus","2","9","16","10","19","14","13","2","3","2","18","Agadir","18","Tetouan","9","Casablanca"
"3083","AB292170860","YVZQW","FTGHX","2001","Marrakech","Indus","1","18","14","13","19","9","18","4","0","2","14","Agadir","11","Fes","18","Tetouan"
"3086","AB347788185","KLOSP","UFTVS","1998","Casablanca","Indus","2","12","12","19","9","11","9","1","1","2","18","Agadir","18","Tanger","18","Agadir"
"3094","AB499983854","PURKK","DLSLY","2002","Agadir","Indus","1","15","11","15","12","16","19","0","0","0","13","Agadir","10","Rabat","18","Oujda"
"3097","AB560829042","XGAPW","PRBHV","2002","Fes","Indus","2","11","13","16","9","13","9","2","3","1","18","Agadir","15","Fes","17","Rabat"
"3101","AB179232684","ECXHK","OISSI","1999","Nador","Indus","3","12","16","19","16","18","12","1","3","1","15","Oujda","10","Tetouan","11","Casablanca"
"3104","AB262836330","TLSIO","DJQSJ","1998","Agadir","Indus","1","19","15","11","14","11","13","3","1","0","18","Rabat","16","Casablanca","16","Fes"
"3107","AB710076314","ZPNWN","KVQNX","1998","Marrakech","Indus","1","18","14","10","17","18","20","5","1","0","13","Fes","13","Oujda","14","Tanger"
"3119","AB821255844","EJLBQ","DREAZ","1998","Agadir","Indus","3","15","16","10","16","14","9","4","0","0","11","Rabat","15","Marrakech","14","Nador"
"3121","AB511589209","QSWIH","JAAYW","2001","Agadir","Indus","2","9","17","15","13","15","17","5","1","2","20","Tetouan","17","Tetouan","13","Marrakech"
"3122","AB267225941","ZXSYE","ZBTSM","2000","Marrakech","Indus","3","19","13","11","15","15","16","2","2","2","12","Tetouan","11","Tanger","16","Nador"
"3126","AB575736499","WRVGP","EBUPS","2001","Rabat","Indus","1","18","10","14","9","17","9","2","1","2","19","Oujda","16","Tanger","18","Tanger"
"3135","AB281029491","FVAIH","DHIHX","1998","Rabat","Indus","3","11","17","14","18","17","13","5","1","1","17","Fes","9","Tetouan","17","Agadir"
"3136","AB479285822","DYBKI","ZQQTY","2002","Tanger","Indus","2","20","19","9","14","15","12","3","2","2","20","Marrakech","12","Oujda","16","Fes"
"3139","AB843121950","VINYS","FFVWI","2002","Marrakech","Indus","2","15","19","17","14","12","18","2","0","1","19","Fes","9","Nador","15","Agadir"
"3140","AB707112503","IYIVW","UMASK","2000","Tanger","Indus","3","20","15","19","20","9","10","1","0","0","9","Tanger","11","Nador","13","Casablanca"
"3157","AB810518493","KSVMN","QFINY","2001","Marrakech","Indus","2","15","14","19","12","20","10","1","1","0","10","Marrakech","14","Fes","12","Fes"
"3159","AB156355148","MXYBA","MDHWN","2002","Rabat","Indus","2","11","12","17","20","18","18","0","0","0","15","Tanger","11","Casablanca","15","Tanger"
"3163","AB443521468","BFBDT","XUTFN","2001","Agadir","Indus","1","13","18","19","13","13","15","2","3","0","19","Tanger","15","Nador","18","Nador"
"3166","AB563114135","VXWTI","OFDYT","2001","Agadir","Indus","1","13","19","13","18","10","10","4","3","2","9","Casablanca","13","Oujda","16","Casablanca"
"3169","AB342150978","CLVSS","KBWCT","2000","Casablanca","Indus","2","19","20","20","19","12","19","0","3","0","18","Tetouan","10","Agadir","18","Fes"
"3180","AB760030377","KCQOJ","VVCJD","2001","Tetouan","Indus","3","19","15","19","12","11","12","1","1","0","15","Oujda","15","Tanger","17","Oujda"
"3181","AB406843773","PFYOO","HCHSJ","1998","Oujda","Indus","3","11","14","14","10","15","12","4","0","1","20","Fes","9","Agadir","10","Marrakech"
"3183","AB834401027","AHUBW","ICPMA","2002","Casablanca","Indus","2","13","11","10","11","15","10","4","3","1","12","Nador","12","Fes","17","Tetouan"
"3187","AB543659195","CZBOZ","KZRFY","1998","Tanger","Indus","2","9","15","11","16","10","12","0","3","1","16","Marrakech","15","Nador","16","Rabat"
"3198","AB848146954","CZOCF","OJKJL","2001","Tanger","Indus","1","17","19","12","10","18","11","5","3","1","11","Agadir","19","Oujda","19","Casablanca"
"3200","AB595666653","DGPVO","KBZGO","1998","Tanger","Indus","1","15","12","20","13","18","15","4","3","2","11","Fes","19","Tanger","18","Tanger"
"3203","AB547157100","IIXLW","DXWFP","1998","Agadir","Indus","3","9","17","12","12","16","10","2","0","1","11","Rabat","16","Tanger","20","Marrakech"
"3207","AB661898301","HIKQU","HBINH","2001","Tetouan","Indus","2","20","11","19","16","11","11","2","3","1","10","Agadir","13","Marrakech","19","Rabat"
"3211","AB925851341","KJJQD","SLTLB","2000","Fes","Indus","3","14","16","16","10","13","17","3","0","2","13","Agadir","11","Casablanca","18","Marrakech"
"3212","AB288601378","NXDUL","FJACG","2001","Fes","Indus","3","19","19","17","16","16","9","0","2","2","11","Tanger","16","Rabat","19","Oujda"
"3213","AB479492465","TFOLG","IZMRZ","1998","Marrakech","Indus","1","19","10","17","20","17","18","2","0","0","10","Agadir","9","Tetouan","10","Agadir"
"3214","AB667569020","QVISH","YGMCD","1999","Nador","Indus","1","13","13","20","20","14","12","5","1","1","16","Nador","9","Agadir","12","Casablanca"
"3217","AB717545292","GTJIE","IXOCZ","2001","Tanger","Indus","2","15","15","15","19","17","12","0","1","2","11","Tanger","9","Agadir","9","Rabat"
"3231","AB276674265","HNSFT","TRTLF","2000","Oujda","Indus","3","12","18","9","11","13","9","2","2","1","14","Rabat","19","Casablanca","9","Tanger"
"3232","AB117687013","ZOMYY","VYVLT","2002","Rabat","Indus","1","17","11","18","14","12","10","5","3","1","13","Fes","16","Fes","9","Fes"
"3233","AB445286072","MKSYS","TUBOZ","2000","Tetouan","Indus","1","12","15","13","11","9","13","3","0","2","20","Agadir","20","Marrakech","20","Oujda"
"3237","AB401951038","NALQG","XTWYA","2001","Fes","Indus","2","12","14","15","11","15","17","4","2","1","12","Tanger","20","Oujda","9","Agadir"
"3241","AB386966917","LBAGL","RMHGU","1999","Fes","Indus","1","20","13","14","9","19","10","5","0","1","16","Tanger","11","Rabat","14","Tanger"
"3243","AB613955336","VLZMS","ADKML","2000","Marrakech","Indus","3","18","17","18","9","11","15","5","1","2","20","Tanger","12","Casablanca","10","Tetouan"
"3247","AB010770512","QVAIL","ZFIOX","2002","Tetouan","Indus","1","15","9","19","10","13","12","1","3","1","16","Casablanca","19","Agadir","20","Tanger"
"3250","AB407811097","RYCQI","AYXCF","2002","Tanger","Indus","1","15","9","12","9","18","19","0","3","1","16","Agadir","16","Casablanca","17","Agadir"
"3252","AB980733724","YTORC","YIRFB","2001","Nador","Indus","1","13","14","16","15","14","9","1","2","1","20","Agadir","9","Fes","10","Fes"
"3265","AB229663473","SVMEJ","WYWDA","1999","Tanger","Indus","1","10","18","16","18","13","19","1","1","0","17","Agadir","18","Nador","10","Rabat"
"3269","AB090413014","TOTZD","UFZLB","2000","Nador","Indus","1","10","9","10","9","13","10","2","0","1","16","Nador","16","Marrakech","11","Tetouan"
"3271","AB682310540","FLOWV","DVOCG","2001","Tetouan","Indus","2","14","14","15","12","9","13","0","0","2","20","Agadir","18","Tetouan","15","Fes"
"3272","AB736040572","XIWKJ","UNYQM","2002","Agadir","Indus","1","14","17","17","20","14","14","2","3","0","18","Agadir","10","Casablanca","16","Fes"
"3282","AB668675708","DFMQK","JUEVB","1999","Agadir","Indus","2","11","12","13","11","18","18","0","0","0","19","Fes","15","Agadir","20","Fes"
"3299","AB069939364","MLLCT","ZQQTS","1999","Nador","Indus","2","11","19","9","9","12","17","5","0","0","12","Marrakech","20","Fes","13","Rabat"
"3304","AB763582771","DOTBR","IAVMO","2002","Fes","Indus","1","19","18","14","18","19","19","0","1","2","13","Fes","18","Rabat","15","Tanger"
"3307","AB755727541","UXXEP","KCQMD","2002","Casablanca","Indus","3","15","14","18","10","19","11","2","0","2","17","Rabat","12","Marrakech","16","Casablanca"
"3310","AB266866788","WSOFI","ETSVU","2001","Casablanca","Indus","3","17","15","13","14","11","10","2","2","2","18","Fes","12","Marrakech","11","Agadir"
"3317","AB477582027","QMCIN","COOPW","2000","Rabat","Indus","3","19","15","12","12","14","18","5","0","0","10","Fes","14","Fes","13","Oujda"
"3323","AB159499484","NYXGM","BYVGP","2002","Tanger","Indus","3","20","11","10","10","12","18","1","1","1","15","Oujda","10","Fes","20","Agadir"
"3348","AB233973066","NFQCO","ATBDI","2002","Nador","Indus","3","17","19","14","11","20","14","5","3","2","18","Tanger","10","Casablanca","11","Tanger"
"3362","AB966960081","PMPYV","UMHZI","2000","Marrakech","Indus","1","14","10","18","13","17","19","0","0","0","19","Marrakech","17","Oujda","10","Tanger"
"3364","AB271302572","XFIFE","QVZAD","2001","Oujda","Indus","1","17","10","10","19","16","20","3","3","2","19","Agadir","13","Agadir","9","Agadir"
"3367","AB277389956","PAJPB","ZDRUX","2002","Rabat","Indus","1","9","10","20","12","16","13","3","2","1","11","Oujda","20","Rabat","15","Rabat"
"3372","AB135232815","JCQOZ","YPTLT","2002","Marrakech","Indus","3","20","19","19","16","10","20","5","2","2","10","Agadir","14","Casablanca","11","Agadir"
"3376","AB395876534","QBUCU","HTMND","2002","Agadir","Indus","3","17","19","15","20","13","12","5","0","1","11","Agadir","15","Fes","11","Tanger"
"3380","AB995180866","OBNXU","OBJFZ","1999","Rabat","Indus","3","17","19","13","19","12","9","1","3","2","18","Oujda","15","Fes","13","Agadir"
"3382","AB092976229","ZHPNR","IMNFC","2001","Rabat","Indus","1","11","9","14","12","20","14","2","0","0","11","Nador","14","Nador","14","Fes"
"3385","AB673935279","THVVF","NTFYC","2001","Casablanca","Indus","3","9","11","16","9","9","19","4","0","1","20","Oujda","17","Marrakech","9","Agadir"
"3390","AB581996536","ZOYVY","JXWLQ","1998","Agadir","Indus","2","11","10","14","14","20","12","2","1","1","9","Fes","19","Marrakech","10","Oujda"
"3392","AB719499766","VIBCF","VQAWR","1999","Tanger","Indus","3","14","15","14","9","9","15","2","0","2","12","Casablanca","13","Agadir","18","Tetouan"
"3403","AB812309971","EDBQT","HSEJY","2001","Tetouan","Indus","2","19","14","13","16","9","20","3","2","0","15","Marrakech","11","Marrakech","16","Marrakech"
"3408","AB877922003","PFXBC","GCCRS","2001","Tetouan","Indus","2","15","9","11","10","14","19","1","0","0","15","Fes","12","Fes","17","Casablanca"
"3412","AB833052490","XHZMQ","DKQTH","1999","Agadir","Indus","2","18","15","14","13","15","14","4","3","2","20","Tetouan","13","Oujda","16","Casablanca"
"3413","AB539472757","AMZQJ","WSPXU","2002","Fes","Indus","1","19","18","13","14","11","11","0","2","0","20","Agadir","16","Casablanca","16","Marrakech"
"3415","AB392447348","HPWKV","UXKNJ","1998","Tetouan","Indus","1","19","12","10","16","9","14","1","1","0","18","Oujda","17","Marrakech","15","Tanger"
"3416","AB121714518","HDWLT","DILPH","2001","Rabat","Indus","3","9","18","20","17","18","9","1","1","2","12","Oujda","15","Marrakech","10","Rabat"
"3420","AB981627462","GHXLZ","BXQRM","1998","Agadir","Indus","3","17","18","10","11","16","17","1","0","1","11","Fes","12","Agadir","19","Marrakech"
"3423","AB541624684","PRZBX","TILQT","2000","Marrakech","Indus","2","10","9","11","15","14","9","0","3","0","9","Tanger","13","Oujda","17","Fes"
"3425","AB191220605","OMENS","PITPZ","1999","Tanger","Indus","3","9","17","9","18","18","10","0","2","2","19","Agadir","16","Marrakech","14","Oujda"
"3437","AB022304417","EOSED","GFFJP","2001","Oujda","Indus","3","12","16","13","15","17","16","0","1","2","15","Oujda","14","Fes","9","Tetouan"
"3445","AB414508766","XBOZH","HPMQG","1998","Marrakech","Indus","3","12","10","15","16","15","19","2","0","0","11","Agadir","12","Fes","20","Nador"
"3446","AB898778188","JQCXZ","DLUFW","2002","Rabat","Indus","1","9","14","11","11","20","12","2","0","0","10","Nador","17","Casablanca","20","Marrakech"
"3448","AB312234888","IPOVT","NYXAP","2000","Tetouan","Indus","3","12","10","10","10","16","10","1","3","1","17","Oujda","13","Oujda","19","Nador"
"3456","AB433797165","KKKRR","NLRXF","2001","Agadir","Indus","3","9","13","10","9","12","9","0","1","1","13","Casablanca","11","Oujda","14","Tanger"
"3464","AB052795731","IMIWX","VMOFD","1999","Marrakech","Indus","1","20","18","19","15","12","9","0","0","2","14","Oujda","17","Oujda","14","Tetouan"
"3468","AB915267650","ZGDGF","HLNGH","1999","Nador","Indus","3","9","15","16","18","14","19","3","2","0","11","Fes","20","Oujda","11","Casablanca"
"3470","AB025254230","FMKJD","WZQKR","2002","Agadir","Indus","1","14","9","11","17","10","11","1","3","1","10","Oujda","10","Nador","19","Casablanca"
"3476","AB384668833","IJMJJ","DUXZM","1999","Casablanca","Indus","1","14","19","14","10","15","16","4","2","1","15","Tetouan","17","Fes","20","Nador"
"3483","AB201770890","QGKLK","KUSQI","2002","Nador","Indus","2","13","17","16","20","17","14","3","0","0","12","Tanger","13","Nador","14","Tanger"
"3492","AB622986181","WZOPL","VWYLK","2002","Nador","Indus","3","12","17","12","15","13","10","0","2","2","16","Oujda","15","Marrakech","17","Tetouan"
"3499","AB025740394","EWKYO","SRPZL","2000","Tetouan","Indus","3","19","17","14","16","16","9","0","3","2","11","Nador","15","Fes","13","Tanger"
"3507","AB192314355","CHCVB","JCTGG","1998","Marrakech","Indus","2","9","18","15","20","13","11","3","1","2","15","Oujda","14","Nador","20","Marrakech"
"3508","AB039015193","GKJUG","ASGGK","2001","Tanger","Indus","2","10","18","11","12","16","13","2","3","2","15","Fes","19","Rabat","9","Agadir"
"3511","AB535745749","GTZFV","LIQHX","2001","Agadir","Indus","1","12","11","12","11","14","12","1","1","1","13","Casablanca","15","Fes","15","Tanger"
"3512","AB639026224","YFFPS","XIDPE","2001","Casablanca","Indus","1","13","20","16","9","20","20","2","3","0","15","Fes","19","Tanger","12","Agadir"
"3516","AB199427070","RRBMS","CVZYF","1998","Tanger","Indus","1","14","10","20","9","12","10","4","2","0","17","Fes","13","Rabat","14","Rabat"
"3533","AB772507832","NMJCN","EFZDU","2000","Tetouan","Indus","2","12","17","9","20","13","17","1","2","2","16","Oujda","9","Agadir","9","Agadir"
"3541","AB391920332","HTFRX","MAUCS","1998","Nador","Indus","1","14","18","15","16","13","9","0","0","0","14","Rabat","9","Marrakech","17","Nador"
"3542","AB432675335","AMAEY","LWBJL","1998","Fes","Indus","1","12","20","10","16","11","14","2","3","2","18","Marrakech","11","Oujda","13","Nador"
"3544","AB295298658","NNUUM","EBEJV","2000","Fes","Indus","2","12","12","13","13","17","14","2","0","2","13","Tanger","9","Casablanca","10","Agadir"
"3546","AB782234263","SPQMB","OHJPR","2002","Tetouan","Indus","2","9","14","15","16","20","14","3","2","0","15","Marrakech","9","Tetouan","17","Casablanca"
"3547","AB077145174","FPLYO","PNAAH","2001","Tanger","Indus","1","19","9","9","12","16","12","0","3","0","14","Tanger","13","Marrakech","16","Marrakech"
"3553","AB129280880","IFHZI","DHRRO","2001","Fes","Indus","1","11","13","16","16","19","16","4","0","1","15","Tanger","14","Rabat","19","Rabat"
"3554","AB645207385","QWGXY","DTUQZ","1999","Rabat","Indus","2","18","15","10","10","13","14","3","3","1","18","Agadir","18","Nador","17","Tetouan"
"3560","AB963059796","IDPEB","EMOMA","2001","Oujda","Indus","1","10","20","12","17","9","13","1","3","1","9","Marrakech","13","Marrakech","17","Tetouan"
"3563","AB003500501","ADSYP","KSFFG","2002","Marrakech","Indus","1","12","10","12","9","19","18","1","3","0","13","Nador","16","Oujda","16","Tanger"
"3566","AB459161999","CAYWX","LIDRS","2000","Casablanca","Indus","1","18","19","10","15","17","13","3","3","1","18","Oujda","17","Oujda","18","Fes"
"3570","AB783825038","MDYBA","XHWKX","2001","Rabat","Indus","2","9","12","13","17","20","13","4","2","0","10","Marrakech","16","Nador","17","Tanger"
"3582","AB699807273","KFEIN","KSDNL","2002","Fes","Indus","1","16","14","16","20","10","16","4","3","1","19","Agadir","18","Agadir","14","Marrakech"
"3587","AB250861512","AHVRP","MSRIF","2001","Oujda","Indus","3","14","11","11","9","17","13","4","2","2","12","Nador","15","Casablanca","9","Marrakech"
"3589","AB794340312","TINHN","NQTHY","2000","Fes","Indus","1","9","15","9","15","18","11","3","1","2","17","Rabat","14","Tetouan","20","Nador"
"3590","AB029634616","NRIUS","AIFZA","2002","Tetouan","Indus","2","11","14","18","14","9","20","5","0","2","18","Marrakech","17","Fes","19","Nador"
"3593","AB856897521","TZZAW","GXJRN","2000","Casablanca","Indus","2","10","18","9","20","11","10","2","1","2","19","Tetouan","18","Fes","18","Rabat"
"3599","AB597796175","GALOS","KDDLA","2000","Marrakech","Indus","2","14","15","18","16","18","20","3","2","1","11","Tanger","20","Nador","11","Nador"
"3605","AB694275706","UNSGI","IZJGW","2002","Tetouan","Indus","1","17","17","15","11","19","14","0","3","1","13","Tetouan","15","Agadir","19","Agadir"
"3606","AB633600086","PNLGR","KKTLY","2002","Tetouan","Indus","3","13","18","11","20","17","20","1","1","2","14","Marrakech","18","Nador","20","Oujda"
"3609","AB076334464","KDGYM","BDEJP","1998","Rabat","Indus","1","18","12","13","14","20","9","3","3","1","20","Casablanca","19","Rabat","20","Agadir"
"3615","AB614089001","DPVVE","DUNEH","2000","Casablanca","Indus","1","11","13","14","14","20","16","1","2","0","10","Rabat","15","Nador","18","Oujda"
"3616","AB358159551","PUALC","HJEAM","2002","Casablanca","Indus","3","12","19","17","17","18","9","1","0","0","19","Rabat","12","Rabat","19","Oujda"
"3620","AB194532414","OTJGW","IEALG","2001","Agadir","Indus","3","19","13","10","16","16","9","5","0","0","11","Tanger","18","Marrakech","13","Tanger"
"3621","AB754157806","BNLZS","GEDMU","2002","Rabat","Indus","2","10","19","18","12","13","9","1","3","1","14","Oujda","14","Rabat","18","Oujda"
"3631","AB243710195","MUGMJ","SJMZA","2000","Rabat","Indus","2","9","17","17","20","9","19","0","0","2","10","Casablanca","12","Fes","19","Rabat"
"3639","AB539862376","LTYLN","DTOKK","2002","Marrakech","Indus","3","10","14","20","9","19","16","3","3","0","19","Casablanca","17","Oujda","11","Nador"
"3640","AB561859305","IWKGK","NLCOT","2001","Tanger","Indus","2","14","9","15","19","12","11","3","0","1","11","Oujda","19","Oujda","10","Tetouan"
