"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"2631","AB757926528","DAGSL","UMIJQ","2000","Nador","Info","1","15","18","10","13","14","17","3","2","2","10","Marrakech","20","Agadir","13","Tanger"
"2633","AB153453401","ZKTHX","WLNGH","2002","Marrakech","Info","3","12","9","10","14","14","17","4","3","2","19","Fes","16","Fes","18","Casablanca"
"2637","AB705755440","MPKUK","ILSXQ","2000","Agadir","Info","2","11","12","20","19","12","15","5","2","2","13","Casablanca","18","Marrakech","9","Tanger"
"2641","AB654353317","EZVUE","DEQER","2001","Rabat","Info","2","16","19","18","13","9","14","0","2","2","17","Fes","9","Rabat","10","Rabat"
"2646","AB131856192","KVTHE","PPHCB","2000","Casablanca","Info","1","12","13","9","18","16","15","3","3","1","16","Fes","16","Tetouan","18","Tanger"
"2647","AB237590843","QFVNF","DXUOM","1999","Oujda","Info","3","11","14","16","16","9","14","3","1","2","19","Tanger","12","Rabat","11","Nador"
"2649","AB810302263","RHRSB","PXXDO","2001","Fes","Info","3","13","11","14","16","10","15","4","1","1","20","Oujda","14","Agadir","16","Tetouan"
"2650","AB274393500","RHWFF","GCETJ","1998","Tanger","Info","2","16","15","20","20","20","15","1","3","1","19","Tetouan","20","Tanger","19","Rabat"
"2651","AB321147501","KABZM","ICJKF","1999","Tanger","Info","1","12","15","13","9","9","11","4","1","2","18","Tetouan","10","Agadir","11","Fes"
"2653","AB696905229","FTUEW","JJZWA","2000","Fes","Info","3","16","16","11","17","18","11","2","1","0","20","Casablanca","18","Agadir","13","Oujda"
"2657","AB473450555","EUEBM","TZTMX","2002","Fes","Info","3","16","10","16","16","18","9","0","3","2","9","Tanger","16","Tanger","20","Casablanca"
"2668","AB959984502","UHZGQ","KISXC","1998","Rabat","Info","2","12","10","15","9","9","15","5","3","0","16","Tetouan","15","Fes","20","Tetouan"
"2669","AB092503625","UAKIY","RZXSL","2002","Tanger","Info","1","10","18","19","10","11","20","2","1","0","15","Casablanca","12","Rabat","15","Rabat"
"2671","AB668398260","ZHEXI","CBLCE","2002","Oujda","Info","1","10","11","20","14","17","14","0","3","0","13","Fes","16","Agadir","12","Tanger"
"2672","AB298828497","LLIGK","AHXAQ","2000","Oujda","Info","2","11","9","10","17","17","13","3","2","0","20","Rabat","10","Rabat","14","Casablanca"
"2674","AB770976149","AORYR","NZGSJ","2002","Rabat","Info","1","18","17","19","12","9","10","0","1","0","19","Nador","18","Fes","12","Marrakech"
"2676","AB807047055","OAESM","KIXHM","2002","Marrakech","Info","3","14","14","15","17","16","20","0","1","0","12","Oujda","20","Oujda","11","Tanger"
"2686","AB631061760","FIHGP","DUQQE","1998","Tetouan","Info","2","12","18","12","10","19","15","1","1","2","20","Casablanca","9","Fes","16","Tanger"
"2687","AB047053941","OIQFO","HOBXV","2001","Nador","Info","1","19","18","18","11","16","19","0","1","1","20","Fes","15","Casablanca","15","Tanger"
"2688","AB727617840","PCPOS","SAEXJ","2000","Tanger","Info","3","19","20","18","16","15","14","0","2","0","18","Agadir","13","Agadir","13","Casablanca"
"2704","AB389686679","YIEBB","UGADG","1999","Marrakech","Info","3","16","9","17","17","17","14","2","2","1","18","Fes","13","Tanger","9","Marrakech"
"2705","AB967050479","QCEOC","WPWBQ","2001","Tetouan","Info","1","12","11","10","12","13","20","5","1","0","15","Agadir","9","Tanger","9","Nador"
"2706","AB763990912","KZGJI","AWROV","2001","Rabat","Info","2","19","18","10","9","17","13","4","2","1","16","Fes","20","Fes","15","Tanger"
"2739","AB092320915","XUXCF","QYKIQ","1999","Oujda","Info","1","10","9","11","20","18","11","0","2","2","10","Fes","20","Nador","13","Agadir"
"2747","AB958179787","TTWAZ","TYCVP","2002","Nador","Info","1","14","15","17","18","13","14","3","1","1","15","Tetouan","16","Fes","13","Tetouan"
"2749","AB022358842","AOQLK","PRRML","2002","Rabat","Info","2","12","20","17","16","18","12","0","0","0","15","Casablanca","9","Nador","18","Tanger"
"2760","AB529153331","RPPAM","EXKNV","1998","Nador","Info","2","15","13","10","12","10","17","3","1","0","15","Agadir","15","Nador","19","Oujda"
"2764","AB269854429","XGUYR","DJPUC","2001","Marrakech","Info","1","14","15","15","10","14","18","3","3","1","16","Rabat","18","Nador","9","Nador"
"2778","AB446517705","JOEEL","OLWVK","1999","Agadir","Info","1","15","15","11","19","10","9","2","1","0","11","Tetouan","18","Oujda","12","Rabat"
"2781","AB261799269","UFKTI","YELAJ","2001","Agadir","Info","1","15","14","12","20","12","19","2","2","0","20","Tetouan","19","Rabat","19","Casablanca"
"2784","AB145498713","INQED","PMPBY","2000","Tetouan","Info","3","18","12","19","17","20","12","1","1","0","13","Nador","18","Fes","14","Marrakech"
"2789","AB762798651","NFYPE","KAWTM","1999","Nador","Info","3","13","11","12","18","12","13","2","3","0","18","Oujda","13","Agadir","19","Marrakech"
"2802","AB174012523","YAEMK","WTHBJ","2002","Tetouan","Info","2","12","9","16","11","17","20","5","0","2","15","Tetouan","13","Tetouan","11","Tanger"
"2811","AB021429449","BEPLF","IJIBA","2002","Oujda","Info","3","16","11","10","11","15","9","1","0","0","9","Agadir","9","Agadir","9","Oujda"
"2814","AB730254545","JELIM","TYCUQ","2001","Tetouan","Info","1","15","11","10","13","11","19","3","3","2","12","Casablanca","18","Casablanca","14","Casablanca"
"2836","AB129503616","TFBCQ","HOYKL","2000","Tetouan","Info","1","15","20","14","11","18","13","2","3","0","16","Agadir","18","Marrakech","16","Marrakech"
"2839","AB752760266","LNOBD","FKKSC","1999","Agadir","Info","3","14","15","11","15","18","19","3","0","0","14","Fes","20","Nador","14","Agadir"
"2846","AB091857048","OLGTX","DGVLC","1999","Agadir","Info","3","11","17","18","19","18","14","0","0","1","11","Casablanca","17","Nador","11","Rabat"
"2847","AB983594793","SMGQC","RUOWP","2001","Tanger","Info","2","15","9","10","13","12","9","3","0","2","15","Marrakech","17","Rabat","9","Marrakech"
"2856","AB509213315","DBDUZ","CQXQN","2001","Oujda","Info","3","17","9","20","11","11","20","0","2","1","14","Tetouan","19","Tetouan","17","Tanger"
"2859","AB831967909","LHWRS","JXFIL","2002","Casablanca","Info","1","13","15","11","13","18","16","3","3","2","18","Oujda","18","Tetouan","14","Tetouan"
"2860","AB317745582","NQUEK","SKREK","2001","Tetouan","Info","1","20","14","19","13","14","20","4","1","2","16","Tanger","19","Tetouan","13","Rabat"
"2861","AB549825042","TSADT","FYHHP","2001","Casablanca","Info","1","17","17","12","17","20","19","4","1","1","15","Rabat","15","Nador","14","Oujda"
"2862","AB998195563","DWOSO","TRUIN","1999","Nador","Info","2","15","16","14","12","13","9","0","1","0","10","Oujda","13","Tanger","10","Tetouan"
"2863","AB185924012","UUNIC","FLDGQ","1999","Marrakech","Info","2","16","13","11","12","15","11","3","3","2","19","Agadir","14","Tanger","14","Marrakech"
"2873","AB785493247","HFGFP","IXGMH","1999","Fes","Info","3","20","10","10","10","12","11","0","2","0","14","Oujda","11","Tetouan","19","Oujda"
"2876","AB958984648","WYRBI","KVHIX","2001","Nador","Info","2","14","18","12","13","11","16","1","0","2","20","Tanger","14","Casablanca","12","Tetouan"
"2887","AB120279965","KWZKF","AMPHV","1998","Marrakech","Info","1","14","19","10","12","15","13","1","3","2","20","Agadir","13","Nador","12","Marrakech"
"2896","AB328140133","XTRBC","KSSVM","2000","Agadir","Info","2","18","13","19","15","20","18","2","3","0","16","Oujda","12","Tetouan","19","Fes"
"2900","AB760653336","DTBDX","JZHYB","2000","Rabat","Info","1","20","14","17","16","9","19","0","3","0","12","Rabat","11","Tetouan","17","Tanger"
"2902","AB691877397","QYTCH","NOYIC","2000","Agadir","Info","2","11","16","14","16","19","12","0","3","0","9","Agadir","20","Nador","17","Agadir"
"2913","AB500912443","ROPWS","NVMCW","2002","Tanger","Info","1","12","10","9","15","15","17","1","0","1","17","Casablanca","19","Nador","14","Tetouan"
"2921","AB821630691","ILPRL","JHXLJ","2002","Nador","Info","1","19","18","15","17","16","17","0","1","2","13","Rabat","16","Oujda","11","Casablanca"
"2922","AB523598228","KXKLP","LYVTB","2000","Nador","Info","1","14","10","15","17","16","11","1","3","1","16","Nador","10","Oujda","13","Tanger"
"2923","AB110909441","SKAPF","WETMF","2002","Tetouan","Info","2","14","15","16","11","16","10","2","3","1","13","Fes","15","Agadir","13","Tanger"
"2924","AB477126565","RLXTB","LPZKD","1998","Fes","Info","3","14","14","12","19","19","14","3","1","0","12","Oujda","15","Fes","12","Agadir"
"2927","AB982773602","SNZVY","LKQEW","1998","Agadir","Info","1","18","13","17","17","15","12","1","1","2","11","Fes","16","Casablanca","16","Nador"
"2928","AB190547529","PYRSG","MVYNC","1998","Tanger","Info","2","18","12","15","9","13","17","1","3","0","15","Tetouan","13","Fes","15","Rabat"
"2931","AB298477365","BJYSL","OIOKM","1999","Fes","Info","2","11","18","20","17","10","10","0","1","1","11","Tetouan","16","Fes","15","Tanger"
"2938","AB182744600","IQOGZ","AOGPE","1999","Oujda","Info","2","13","10","20","14","14","19","0","3","2","13","Oujda","13","Nador","16","Agadir"
"2939","AB729316329","WHOKY","TCTGM","2001","Nador","Info","2","18","9","20","20","18","9","0","2","0","12","Marrakech","10","Oujda","19","Rabat"
"2943","AB382213923","TKTTF","TBOOG","1998","Agadir","Info","1","10","10","14","12","18","10","1","1","1","13","Oujda","14","Agadir","10","Fes"
"2950","AB475152326","BABEV","WFBFN","2000","Rabat","Info","2","12","12","20","15","11","16","3","1","1","13","Casablanca","14","Nador","11","Oujda"
"2953","AB591336594","EMLSD","GACHJ","1998","Fes","Info","2","11","16","17","9","17","10","3","2","0","14","Casablanca","9","Nador","13","Agadir"
"2962","AB185910205","DDRSX","HZZBZ","1999","Fes","Info","3","12","18","15","14","18","11","5","3","0","14","Oujda","18","Agadir","10","Oujda"
"2971","AB858642186","WPUPB","KZPKV","2002","Rabat","Info","3","9","18","13","15","11","10","5","2","2","9","Rabat","10","Tetouan","9","Oujda"
"2973","AB549238983","NMSRS","YQIEV","2002","Marrakech","Info","2","14","10","18","9","12","9","3","1","0","12","Casablanca","14","Nador","12","Rabat"
"2981","AB193561169","PEOZF","QRSSI","2000","Tetouan","Info","3","10","12","14","16","15","18","1","3","1","13","Oujda","12","Nador","10","Nador"
"2982","AB637621770","ZJWAK","JILTJ","1999","Tetouan","Info","2","19","16","18","15","12","20","3","0","1","12","Agadir","20","Agadir","12","Casablanca"
"3002","AB308086259","PLOYW","NEXLA","2001","Nador","Info","1","12","13","20","20","10","17","1","2","0","13","Fes","15","Agadir","17","Fes"
"3009","AB780745781","UDJKL","HPHGN","2000","Tanger","Info","1","15","17","11","17","14","14","4","0","1","12","Rabat","18","Rabat","13","Tanger"
"3011","AB660632436","NRQAT","KOPMR","2000","Marrakech","Info","1","15","14","19","14","15","9","4","1","0","20","Agadir","16","Nador","20","Agadir"
"3015","AB707169174","JSLPC","SFZKF","2002","Rabat","Info","3","18","18","10","19","16","15","2","1","1","9","Fes","19","Casablanca","9","Oujda"
"3022","AB613965516","RKMHE","OEUFD","2001","Tanger","Info","1","13","9","13","12","19","9","0","0","2","19","Tanger","18","Agadir","10","Tetouan"
"3026","AB307195396","LNUUS","BSULY","1999","Tanger","Info","2","19","10","20","12","12","12","4","2","0","12","Fes","11","Tetouan","12","Tanger"
"3031","AB725300505","RJLME","HANQD","1999","Tanger","Info","3","12","18","20","13","19","15","0","2","2","15","Marrakech","17","Rabat","12","Rabat"
"3045","AB863486532","ZWPIQ","ADYJS","2000","Fes","Info","1","10","14","14","10","18","17","4","2","2","15","Tetouan","17","Nador","16","Tanger"
"3047","AB796338766","PEAWU","IDYXT","1999","Rabat","Info","3","9","16","17","19","10","20","3","0","2","17","Rabat","18","Tanger","10","Fes"
"3048","AB643425793","KHGMQ","VMUPB","2002","Nador","Info","3","12","12","17","17","11","9","5","1","1","16","Oujda","14","Marrakech","15","Casablanca"
"3065","AB015429666","WOHFK","QMISD","2000","Tetouan","Info","3","16","15","18","12","19","13","1","1","0","11","Nador","12","Tanger","18","Tetouan"
"3069","AB504062580","BIIVV","IGDSL","2000","Oujda","Info","3","14","20","18","10","18","19","2","1","0","17","Nador","13","Marrakech","11","Oujda"
"3070","AB268760032","RKYWS","QEDES","2000","Tetouan","Info","3","16","18","19","15","15","16","0","3","0","14","Rabat","16","Agadir","16","Oujda"
"3072","AB387283128","SVQTW","WMSBY","1999","Fes","Info","2","14","17","19","18","14","11","5","2","2","19","Tanger","13","Marrakech","18","Casablanca"
"3076","AB300848012","MOEOX","NDTKB","2001","Fes","Info","1","13","14","11","13","19","13","5","3","1","15","Tetouan","14","Casablanca","18","Rabat"
"3080","AB047758557","BKKQZ","LECIG","1999","Nador","Info","2","9","19","17","17","11","10","3","2","0","14","Fes","14","Fes","14","Agadir"
"3087","AB178660818","HVZTL","USPCV","2002","Rabat","Info","3","14","13","11","17","13","13","0","2","1","20","Rabat","15","Fes","20","Oujda"
"3098","AB543850054","IAQTK","FJXIL","1998","Tanger","Info","1","17","15","20","13","19","18","1","2","1","13","Rabat","12","Agadir","15","Tetouan"
"3127","AB788006421","KYSCK","YYVIN","1999","Rabat","Info","2","16","14","9","12","15","12","0","2","2","20","Tanger","17","Agadir","13","Fes"
"3128","AB938057748","TOMZZ","YFGGU","1999","Fes","Info","2","13","9","15","15","15","11","1","2","1","17","Nador","20","Tetouan","12","Agadir"
"3132","AB284602262","RRBRL","FYBHW","1999","Marrakech","Info","2","16","16","10","9","18","17","5","1","2","15","Nador","14","Rabat","20","Oujda"
"3141","AB769052561","PWMHX","XBVSI","2002","Oujda","Info","3","14","19","12","20","10","19","2","3","0","19","Agadir","11","Casablanca","18","Fes"
"3160","AB421767205","ETIAN","HXCLF","1998","Casablanca","Info","2","10","14","19","13","20","15","5","0","1","19","Marrakech","17","Oujda","18","Tetouan"
"3165","AB115304641","TQMOR","RRGSF","2000","Casablanca","Info","3","11","11","9","10","19","15","0","0","1","14","Nador","13","Nador","20","Casablanca"
"3172","AB606331144","ERMAD","YLLDD","1998","Casablanca","Info","1","17","17","13","13","11","13","2","0","2","19","Tanger","17","Fes","17","Casablanca"
"3178","AB454627834","NALUA","UGIOR","2002","Fes","Info","3","17","10","17","11","9","16","1","1","2","13","Nador","9","Oujda","20","Agadir"
"3188","AB861950722","YIOGX","CZBFH","2000","Casablanca","Info","2","19","16","14","18","10","18","2","1","0","20","Tetouan","19","Tetouan","14","Casablanca"
"3189","AB760668671","DTGBB","MRYEX","1999","Nador","Info","2","17","10","20","16","18","16","0","1","2","15","Agadir","10","Tanger","9","Nador"
"3204","AB856940024","BWKTS","ILPLV","2002","Tanger","Info","1","19","13","15","13","13","14","1","1","1","15","Nador","10","Nador","19","Tanger"
"3208","AB783990647","ATCXZ","ZYPIF","2002","Nador","Info","1","10","9","15","12","20","19","0","0","1","14","Casablanca","11","Fes","10","Fes"
"3215","AB175028020","JLSAL","LRZJY","2000","Agadir","Info","3","18","16","12","19","20","12","3","1","1","16","Tanger","16","Marrakech","10","Marrakech"
"3216","AB917056402","ZJNEY","EBMPN","1998","Casablanca","Info","2","18","20","9","14","17","10","3","3","0","11","Oujda","17","Fes","10","Tetouan"
"3223","AB670817545","LBJOP","XSLIY","2002","Fes","Info","3","20","10","13","18","19","13","1","0","0","12","Tetouan","16","Marrakech","20","Tetouan"
"3225","AB282214928","XYBFP","VAJYM","1999","Marrakech","Info","2","13","19","12","10","11","14","5","1","1","18","Oujda","18","Agadir","19","Oujda"
"3230","AB986909480","GYJYC","JQSFC","2001","Fes","Info","1","9","12","13","15","12","12","5","2","2","18","Oujda","10","Fes","17","Oujda"
"3234","AB744234776","FWKNL","DCFYC","1998","Oujda","Info","2","9","17","17","14","10","20","5","3","1","9","Nador","13","Tanger","9","Casablanca"
"3238","AB223266104","EQEOB","SCXNW","2000","Nador","Info","3","18","9","16","19","12","10","0","3","1","11","Casablanca","20","Rabat","16","Nador"
"3240","AB950591582","BPKDD","HUOPL","2000","Tetouan","Info","3","9","18","10","17","9","15","0","2","0","15","Rabat","19","Nador","11","Rabat"
"3244","AB388972091","RMRFK","VXVBK","2000","Casablanca","Info","2","9","16","12","11","10","16","4","1","2","19","Agadir","19","Casablanca","14","Marrakech"
"3245","AB870277626","PGNET","YXHAL","1999","Oujda","Info","3","11","16","11","9","11","13","0","3","1","18","Tanger","13","Fes","19","Rabat"
"3246","AB848492151","IRBYL","JUZHZ","2002","Nador","Info","2","16","13","18","9","15","13","3","0","1","10","Casablanca","20","Agadir","12","Fes"
"3251","AB286060835","QLHET","AEWPL","2001","Tetouan","Info","1","20","16","15","15","11","19","5","3","0","16","Tetouan","15","Tetouan","11","Nador"
"3253","AB785506531","TRXUX","XBWEG","2000","Tetouan","Info","3","15","17","20","12","18","19","3","1","1","19","Tanger","18","Nador","17","Oujda"
"3254","AB837401305","MJQTB","CFHNH","1998","Fes","Info","1","19","9","16","11","17","16","0","0","2","20","Nador","10","Casablanca","17","Marrakech"
"3255","AB416196603","XBZQS","VFJPC","2000","Fes","Info","1","17","15","9","19","10","16","0","1","2","15","Marrakech","16","Marrakech","16","Casablanca"
"3262","AB381527427","YDCWK","WVVJM","2000","Rabat","Info","2","10","18","16","18","16","11","0","0","2","19","Rabat","19","Oujda","13","Nador"
"3266","AB847297705","QOCTX","WWHZA","2002","Casablanca","Info","2","16","14","14","9","12","18","4","2","1","13","Rabat","18","Marrakech","19","Tanger"
"3270","AB329958208","OLRUQ","OQCXE","2001","Marrakech","Info","3","18","20","19","18","14","11","0","0","1","12","Nador","14","Agadir","16","Tanger"
"3276","AB499982401","MDAYS","XUUIH","1998","Tetouan","Info","1","15","16","18","14","16","13","5","3","0","16","Fes","14","Tanger","9","Agadir"
"3278","AB557911535","DKJIP","PXXQN","2001","Tetouan","Info","2","20","9","9","11","16","14","5","0","0","11","Agadir","19","Agadir","11","Rabat"
"3281","AB529239122","QLTUZ","SFFMD","2001","Rabat","Info","3","10","14","16","14","14","14","3","0","2","11","Tanger","14","Rabat","16","Nador"
"3283","AB490581258","PTSIG","EHDHK","1998","Marrakech","Info","2","14","19","18","12","9","13","1","0","1","18","Casablanca","9","Tetouan","14","Nador"
"3285","AB074525828","YNTDZ","CKPTC","2001","Nador","Info","1","15","15","9","18","9","13","5","3","1","15","Tanger","19","Casablanca","17","Agadir"
"3292","AB199344261","UDUFC","VYGIW","2001","Nador","Info","2","13","10","20","11","20","14","5","0","0","11","Rabat","20","Nador","19","Rabat"
"3301","AB210410173","WLHBH","ADJAZ","2000","Tanger","Info","3","16","19","10","10","11","12","1","0","2","10","Rabat","10","Tetouan","13","Tanger"
"3312","AB653064668","HOLHM","WZPUD","1999","Casablanca","Info","2","14","11","16","14","20","18","4","3","2","19","Nador","10","Fes","15","Casablanca"
"3315","AB761617170","ZBWZO","DAXNY","2001","Nador","Info","2","15","20","10","9","20","20","2","2","0","18","Oujda","15","Rabat","13","Rabat"
"3319","AB632069117","RLOXD","FMKBF","1998","Tanger","Info","1","20","13","19","18","17","17","4","1","0","16","Rabat","10","Casablanca","11","Oujda"
"3322","AB180276472","TVLAL","ZNLZF","1998","Nador","Info","1","20","20","14","20","10","15","4","1","1","10","Marrakech","18","Agadir","15","Agadir"
"3329","AB292853596","OZAXR","GPRTA","1998","Rabat","Info","3","9","20","9","20","9","11","3","0","1","15","Marrakech","18","Fes","13","Casablanca"
"3332","AB516794762","IFJHK","EIXAC","1999","Rabat","Info","3","16","13","19","9","15","17","3","1","2","9","Tanger","11","Nador","11","Casablanca"
"3337","AB303897607","UJDML","QQOFJ","2001","Rabat","Info","1","12","12","15","18","19","18","0","3","0","20","Marrakech","19","Rabat","14","Marrakech"
"3338","AB929923141","FDEIC","IANWT","1999","Agadir","Info","3","15","10","9","13","9","17","0","1","0","13","Fes","19","Agadir","17","Marrakech"
"3342","AB075427887","FJUZC","XUQZO","1998","Rabat","Info","1","20","16","20","19","16","14","5","0","0","20","Tanger","11","Tanger","15","Tanger"
"3343","AB800403353","FIYUQ","EHUMR","2000","Rabat","Info","1","15","11","11","19","17","19","0","2","2","12","Casablanca","10","Marrakech","12","Tanger"
"3346","AB826676521","GZJBZ","MXHTB","2000","Tetouan","Info","2","20","13","13","15","11","15","2","3","0","14","Fes","11","Tetouan","15","Casablanca"
"3347","AB314191180","VRGJC","QBSTC","2002","Fes","Info","3","17","17","18","12","16","11","2","1","1","16","Marrakech","19","Fes","20","Casablanca"
"3349","AB585533979","FLIKD","NQGNQ","2001","Tetouan","Info","3","9","14","9","16","20","17","3","0","1","19","Marrakech","19","Marrakech","9","Agadir"
"3354","AB312054772","GJQIU","KQTCO","1999","Tanger","Info","2","15","14","15","17","14","14","0","0","0","10","Tetouan","10","Fes","11","Tanger"
"3361","AB635017921","TVHYU","SYHOU","2002","Marrakech","Info","1","12","12","15","12","11","17","3","0","2","14","Oujda","12","Fes","15","Tanger"
"3363","AB663030136","TQCRG","KLXFW","2002","Nador","Info","3","11","9","16","15","18","10","1","1","2","19","Casablanca","20","Tanger","11","Oujda"
"3366","AB422408243","LQOQL","BGNRH","2001","Tetouan","Info","1","20","20","13","17","19","19","4","0","0","18","Nador","10","Oujda","17","Agadir"
"3371","AB052341622","TRAVY","ZKTQQ","1999","Tanger","Info","1","19","13","17","14","16","16","4","0","1","20","Casablanca","20","Agadir","9","Tetouan"
"3379","AB897254286","TWWIF","DQOXW","1999","Rabat","Info","2","14","12","13","11","9","13","3","1","1","10","Marrakech","20","Casablanca","9","Oujda"
"3389","AB710496940","WSPPN","DLAZL","1998","Nador","Info","1","18","11","11","16","13","15","2","2","2","17","Tanger","16","Marrakech","20","Rabat"
"3391","AB038910491","ILRWE","GQJQL","1998","Nador","Info","3","10","11","13","12","20","12","5","2","0","15","Tetouan","12","Tanger","10","Oujda"
"3393","AB166072660","VCVVS","YWGXZ","1999","Fes","Info","1","9","20","20","14","12","20","4","2","1","17","Tanger","13","Tetouan","11","Rabat"
"3396","AB229481530","PRYUD","HYDNS","2000","Tanger","Info","1","13","17","18","12","14","10","4","2","1","14","Tetouan","14","Tetouan","11","Casablanca"
"3404","AB616117952","DKCEM","SEJIB","2002","Agadir","Info","3","9","10","16","19","15","11","3","1","0","12","Fes","14","Fes","12","Tetouan"
"3405","AB683596063","MDVLC","SUPOW","2001","Nador","Info","1","13","13","12","10","17","10","1","1","0","10","Fes","20","Tanger","18","Oujda"
"3410","AB573337920","IDRBT","VZJXC","1998","Marrakech","Info","2","13","10","13","15","20","11","3","1","1","20","Tanger","9","Tetouan","9","Marrakech"
"3411","AB689802437","CTKMX","MPYRW","1999","Casablanca","Info","1","15","13","16","17","16","12","0","3","2","20","Oujda","12","Oujda","9","Marrakech"
"3414","AB743519982","NDLFU","RUONI","2001","Oujda","Info","3","10","18","12","10","13","14","3","0","0","12","Fes","14","Tetouan","10","Rabat"
"3418","AB074231070","LKAXV","FTDVM","2002","Tanger","Info","2","10","10","18","15","15","15","0","2","2","19","Marrakech","20","Fes","17","Rabat"
"3419","AB486091801","BWGXP","YTIHP","2002","Rabat","Info","2","14","11","14","16","12","16","2","3","2","11","Tanger","13","Casablanca","18","Fes"
"3421","AB310113562","ZPZFO","RBKZF","2002","Oujda","Info","1","14","16","20","14","12","10","2","3","1","20","Agadir","15","Fes","17","Tetouan"
"3422","AB201739510","KWZIZ","CVCVE","1999","Fes","Info","3","10","14","16","14","10","16","3","2","1","11","Casablanca","11","Fes","10","Nador"
"3428","AB588192767","QHSFM","ONAJJ","2001","Marrakech","Info","2","16","12","9","17","17","18","1","0","0","20","Marrakech","15","Agadir","16","Agadir"
"3430","AB976130674","ISUCB","OFGAQ","1999","Tanger","Info","1","9","10","15","12","12","12","5","0","2","9","Nador","11","Tetouan","18","Oujda"
"3436","AB746012881","IRPZF","YMHVX","2001","Tetouan","Info","1","12","10","12","13","20","12","5","0","2","20","Rabat","9","Casablanca","16","Nador"
"3439","AB587804110","HMSGN","SEPWW","1999","Marrakech","Info","1","16","19","10","16","18","12","4","2","0","15","Tanger","15","Tanger","11","Oujda"
"3443","AB548984696","ANVVX","PYEDF","1998","Marrakech","Info","3","12","13","14","20","10","14","3","1","2","15","Casablanca","19","Nador","9","Marrakech"
"3444","AB723888958","FMVMM","YGWPM","1999","Nador","Info","2","17","16","15","12","14","13","5","1","2","10","Agadir","11","Fes","12","Marrakech"
"3461","AB460264632","LYGCT","XFXKG","1998","Agadir","Info","1","19","10","15","16","13","17","3","0","2","10","Rabat","14","Nador","10","Agadir"
"3463","AB006761879","NWCCZ","LPOAM","1999","Oujda","Info","2","12","10","10","14","9","9","5","2","1","9","Nador","11","Tanger","13","Nador"
"3467","AB372104194","UKBWV","TSGGG","1998","Tetouan","Info","1","20","11","18","18","17","19","1","1","1","20","Nador","9","Marrakech","19","Rabat"
"3474","AB384203709","OTEUW","UPPYF","1999","Tanger","Info","1","12","20","20","16","20","10","0","2","0","11","Nador","9","Marrakech","11","Casablanca"
"3487","AB802437479","ESBTR","YASJZ","1998","Rabat","Info","3","17","12","12","11","15","15","4","1","2","16","Rabat","20","Tanger","17","Rabat"
"3488","AB498443720","HMTGW","PRFMR","2000","Oujda","Info","2","18","9","20","20","16","15","4","0","0","13","Tetouan","18","Tetouan","13","Rabat"
"3496","AB024576600","ZZQGK","MZYGM","1998","Casablanca","Info","2","20","13","12","20","18","9","4","0","1","11","Rabat","19","Fes","15","Tetouan"
"3500","AB942361520","ZTHCE","AWXUT","1999","Agadir","Info","2","20","20","12","15","11","13","1","3","1","20","Tetouan","10","Fes","16","Tanger"
"3505","AB872359112","HXVRG","EIARL","1998","Oujda","Info","2","10","12","12","14","9","18","3","1","0","18","Tetouan","18","Agadir","14","Fes"
"3514","AB245860771","LVILK","FDLEP","2000","Tetouan","Info","3","13","17","11","11","12","15","3","2","2","19","Rabat","12","Agadir","13","Fes"
"3515","AB822219790","LBGPS","OIVLQ","1999","Rabat","Info","3","11","19","11","17","17","11","5","0","0","15","Tanger","18","Marrakech","16","Casablanca"
"3520","AB560026654","OHRHU","APDOK","2000","Fes","Info","2","17","18","9","10","17","14","2","3","1","20","Oujda","11","Marrakech","9","Nador"
"3521","AB249436871","AQECC","LTAUX","1998","Nador","Info","2","15","9","10","13","17","14","3","1","2","11","Rabat","13","Casablanca","15","Nador"
"3522","AB253645164","RHAXL","FFRNB","2000","Marrakech","Info","2","12","11","20","11","19","16","3","0","2","17","Fes","11","Oujda","9","Nador"
"3523","AB506894815","VTTOX","MYWRF","2001","Oujda","Info","3","16","11","18","16","14","18","5","1","0","11","Tanger","11","Nador","10","Rabat"
"3524","AB737415618","OPZIS","XKION","2000","Fes","Info","2","13","9","10","15","12","12","1","3","2","20","Marrakech","19","Tanger","16","Casablanca"
"3525","AB782409037","GTEXY","QKMHA","2000","Casablanca","Info","3","15","13","14","17","19","9","2","2","1","17","Casablanca","12","Agadir","15","Nador"
"3526","AB848377163","UCGIO","WJQSG","1999","Casablanca","Info","1","11","16","16","13","14","16","2","3","2","19","Tanger","18","Tanger","20","Fes"
"3529","AB248041217","YUQAZ","AKUYP","2002","Tanger","Info","2","18","20","10","13","11","11","0","2","0","16","Tetouan","19","Tanger","9","Casablanca"
"3530","AB416140388","BXVPP","OBMRJ","2000","Agadir","Info","3","12","11","19","15","11","9","0","3","2","16","Nador","14","Fes","17","Rabat"
"3543","AB813041211","LYGID","REINQ","2000","Nador","Info","1","18","19","10","11","20","10","4","1","0","11","Fes","18","Fes","16","Marrakech"
