"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"976","AB342860026","ONHQR","ZWFGB","1999","Casablanca","Indus","2","20","9","17","14","11","18","5","1","1","15","Fes","18","Fes","18","Tetouan"
"977","AB248866332","ZENVZ","CCZDR","2002","Agadir","Electrique","2","11","18","18","11","11","16","2","2","0","13","Tetouan","18","Fes","9","Oujda"
"978","AB273127521","KBVIN","CRCDS","2002","Tetouan","Indus","3","15","12","16","14","9","11","5","0","0","9","Oujda","10","Rabat","15","Nador"
"979","AB607068696","OUEXU","YJYCP","1999","Casablanca","Finance","1","17","13","15","17","11","15","5","1","2","12","Marrakech","19","Nador","9","Nador"
"980","AB930162345","OPBMC","SQGTL","1999","Tetouan","Civil","3","12","10","9","19","11","9","2","2","0","18","Agadir","14","Tanger","14","Tetouan"
"981","AB867529661","LFWIU","TMXIO","2001","Agadir","Finance","1","11","13","9","10","9","17","3","3","1","12","Marrakech","20","Tetouan","15","Nador"
"982","AB775719244","YATPO","PCRMT","1998","Fes","Electrique","1","9","18","14","13","13","17","4","2","1","13","Tanger","19","Marrakech","12","Agadir"
"983","AB416367602","AZMGB","NPNHN","2002","Rabat","Info","2","15","19","15","12","10","14","2","2","0","10","Casablanca","19","Oujda","15","Fes"
"984","AB463192801","EDJCL","EQEDD","1998","Marrakech","Finance","3","20","12","15","12","16","9","3","0","2","19","Tetouan","18","Nador","19","Nador"
"985","AB469047058","URZSJ","PIHHK","2001","Marrakech","Civil","2","9","17","18","15","15","12","2","3","1","19","Marrakech","16","Nador","10","Casablanca"
"986","AB943601389","QXJUQ","TMJKO","1999","Casablanca","Electrique","2","10","16","18","16","11","20","3","0","1","9","Nador","18","Tanger","14","Rabat"
"987","AB432038862","RUPMW","DZAEM","2001","Agadir","Info","2","18","15","9","13","15","16","3","1","1","16","Agadir","11","Marrakech","12","Marrakech"
"988","AB743460784","LAKXK","RYFNV","2002","Oujda","Info","3","11","14","11","20","17","10","5","3","0","11","Casablanca","13","Oujda","16","Marrakech"
"989","AB523861317","SBLWT","XUUAO","2002","Fes","Info","2","18","13","18","20","9","16","1","0","1","20","Agadir","15","Tanger","17","Tanger"
"990","AB013477610","ANLDN","XFNNS","1998","Casablanca","Electrique","1","16","18","20","16","16","19","2","0","0","12","Agadir","13","Agadir","14","Oujda"
"991","AB455586491","UAQRN","DCWYK","1998","Tetouan","Indus","2","15","11","13","13","10","20","2","2","1","11","Casablanca","11","Rabat","9","Tetouan"
"992","AB123780962","UABVT","FMOTL","2001","Casablanca","Electrique","3","9","20","17","14","18","16","1","2","1","10","Fes","20","Fes","12","Oujda"
"993","AB871872389","UYQQW","WTPMG","2000","Rabat","Info","3","13","19","11","10","11","20","5","2","1","10","Nador","9","Oujda","20","Tetouan"
"994","AB192790176","LAGTF","VYLMJ","1999","Casablanca","Civil","1","17","15","11","18","13","10","5","1","0","15","Nador","14","Marrakech","9","Marrakech"
"995","AB550623813","ZBPGW","EFMKZ","1998","Nador","Info","1","19","18","15","20","20","10","1","2","1","15","Casablanca","18","Agadir","12","Agadir"
"996","AB263315737","FICNR","MKFYU","2002","Nador","Finance","1","9","10","12","19","19","12","1","1","0","16","Fes","19","Tanger","19","Fes"
"997","AB028505184","HOZHS","TUOMF","2002","Nador","Civil","2","12","10","20","19","12","12","4","0","0","20","Marrakech","15","Fes","16","Tetouan"
"998","AB164279049","UQFBI","DYKGX","1998","Oujda","Info","2","18","17","20","18","11","19","3","2","0","12","Casablanca","17","Oujda","15","Tetouan"
"999","AB486070226","APNHR","LQPXP","2002","Rabat","Electrique","2","9","12","19","16","12","12","4","1","0","17","Agadir","12","Casablanca","11","Tetouan"
"1000","AB275016287","XGLIF","AFHAX","1999","Casablanca","Civil","3","16","12","14","16","20","9","4","1","2","9","Nador","20","Agadir","9","Tanger"
"1001","AB264404776","ZXGFD","HMVSZ","2002","Rabat","Info","1","10","19","11","12","17","18","4","1","1","17","Agadir","15","Oujda","14","Tetouan"
"1002","AB834688676","SIWSM","ZGFWZ","2000","Oujda","Info","3","13","20","19","16","17","15","0","2","2","16","Marrakech","12","Nador","19","Oujda"
"1003","AB063145269","VBIVH","CTLHL","2000","Fes","Finance","2","15","13","14","20","11","14","1","2","0","11","Casablanca","20","Rabat","11","Nador"
"1004","AB001523454","YHCES","QPPKC","1998","Nador","Indus","2","18","14","19","18","19","20","2","1","0","20","Marrakech","14","Casablanca","14","Oujda"
"1005","AB731869580","KZPSK","QFTUD","2000","Tetouan","Electrique","3","14","17","19","18","16","11","5","0","2","17","Rabat","20","Rabat","13","Nador"
"1006","AB275203733","WOHXC","IZFDR","1999","Oujda","Info","3","17","17","14","18","18","9","2","3","2","20","Marrakech","20","Oujda","14","Tetouan"
"1007","AB418017555","YHYMI","PNXVQ","1999","Nador","Indus","2","17","18","18","13","11","14","4","3","0","20","Rabat","13","Nador","15","Rabat"
"1008","AB877059918","HPLNR","OGYIU","1999","Casablanca","Indus","1","15","11","13","19","11","15","1","3","1","16","Casablanca","15","Tetouan","11","Oujda"
"1009","AB057897549","CAAOG","OPBSS","1999","Agadir","Indus","3","17","13","14","20","18","19","1","1","1","9","Nador","16","Marrakech","17","Agadir"
"1010","AB707064710","XYOZG","ENYRR","2001","Oujda","Info","3","17","20","10","18","14","18","2","2","0","16","Tetouan","15","Tetouan","14","Agadir"
"1011","AB856016220","DHUBX","MBAYO","1998","Oujda","Finance","3","18","14","20","10","15","19","3","2","0","20","Rabat","14","Rabat","11","Rabat"
"1012","AB793405372","MZGBJ","IXCNI","1999","Oujda","Indus","2","10","14","18","15","18","15","3","3","0","10","Casablanca","10","Fes","15","Tetouan"
"1013","AB287187985","SBHSM","STUUD","1999","Fes","Electrique","1","12","15","14","11","20","12","2","0","0","14","Tanger","13","Oujda","13","Tetouan"
"1014","AB153313928","QTYJY","TAFXG","1999","Fes","Civil","2","13","20","18","19","16","19","4","2","2","17","Nador","14","Rabat","13","Nador"
"1015","AB657072505","GZPUJ","MFSQU","2000","Fes","Finance","2","20","19","9","20","18","19","2","0","1","10","Nador","10","Rabat","12","Oujda"
"1016","AB954927644","ODIOY","TISLT","2000","Tetouan","Finance","2","17","11","20","17","20","14","3","3","0","14","Fes","13","Fes","11","Oujda"
"1017","AB637230308","XHRHU","KCCMF","1998","Tanger","Electrique","1","20","18","9","11","12","13","4","1","0","16","Tanger","18","Nador","16","Agadir"
"1018","AB582737389","GUQNT","POEAN","2001","Agadir","Civil","2","10","14","16","15","20","19","1","0","2","17","Nador","14","Fes","14","Marrakech"
"1019","AB079922323","ROFPU","QLBPM","2002","Fes","Electrique","3","14","10","12","18","10","17","2","0","2","11","Agadir","17","Rabat","13","Fes"
"1020","AB387478746","EDHMY","FCESM","2001","Marrakech","Indus","2","17","10","10","19","14","17","3","3","0","20","Tetouan","15","Nador","18","Nador"
"1021","AB292031255","KPPKI","MMRGJ","1999","Tanger","Info","3","19","18","19","15","16","16","1","0","2","9","Rabat","16","Marrakech","16","Tetouan"
"1022","AB930310921","SFYJZ","IKTOK","1998","Casablanca","Electrique","2","9","12","10","17","15","19","0","3","1","18","Rabat","15","Agadir","17","Casablanca"
"1023","AB899958442","TWHEH","RTQCP","2001","Marrakech","Civil","3","18","11","10","11","10","10","3","2","2","11","Fes","12","Marrakech","20","Agadir"
"1024","AB283955429","VHQRK","TSMKQ","1999","Rabat","Info","1","11","14","12","18","18","10","1","2","1","16","Tetouan","15","Marrakech","13","Casablanca"
"1025","AB763014881","SRDEV","CXUBN","2000","Oujda","Info","2","16","20","15","9","18","16","4","2","2","17","Casablanca","9","Marrakech","18","Tetouan"
"1026","AB920837278","QGIRW","OWRRZ","1998","Nador","Electrique","1","18","18","19","14","18","11","3","1","2","11","Oujda","12","Rabat","16","Tanger"
"1027","AB366858510","EEALR","EKABR","1999","Oujda","Info","2","13","12","10","9","11","13","3","2","2","13","Marrakech","16","Tanger","19","Marrakech"
"1028","AB959238359","WXPLO","UUVQG","2001","Casablanca","Finance","3","9","9","11","19","9","14","1","3","1","17","Casablanca","20","Agadir","13","Oujda"
"1029","AB898025460","VINIZ","MOSDF","1998","Oujda","Civil","1","20","10","9","9","13","9","3","3","1","16","Fes","10","Oujda","15","Oujda"
"1030","AB242053274","RTPKQ","DOHPW","2001","Tanger","Indus","2","19","12","17","13","17","10","3","0","0","20","Marrakech","16","Fes","14","Fes"
"1031","AB315918219","FGALL","GDMUZ","1998","Fes","Indus","1","11","10","13","9","10","20","1","1","1","14","Oujda","11","Casablanca","20","Agadir"
"1032","AB492850803","KHIWY","MRCFL","1998","Fes","Civil","3","18","14","10","13","13","10","5","2","0","17","Fes","17","Fes","16","Casablanca"
"1033","AB849974765","PRXIL","ADNRQ","2000","Nador","Civil","1","11","9","10","14","10","15","0","0","2","11","Nador","11","Agadir","16","Marrakech"
"1034","AB013479831","STSWU","ESOVD","1999","Casablanca","Info","1","17","10","17","13","13","19","0","2","1","15","Oujda","11","Marrakech","18","Marrakech"
"1035","AB128388026","LPPSK","GUJZX","1999","Fes","Electrique","1","18","20","14","17","10","14","0","3","2","9","Nador","9","Tanger","19","Nador"
"1036","AB119330172","GUHZE","TLUXT","1999","Agadir","Electrique","2","9","12","18","9","9","19","4","2","0","17","Nador","15","Tanger","17","Tetouan"
"1037","AB319184112","QJMTV","XRYVS","2000","Tanger","Info","2","18","20","11","15","9","10","1","3","2","20","Agadir","18","Casablanca","19","Oujda"
"1038","AB944901074","BMWNN","YPMGG","2001","Casablanca","Indus","3","19","18","11","17","9","17","5","1","0","16","Casablanca","18","Marrakech","18","Tanger"
"1039","AB223821672","AQYOG","GQFOR","2000","Tanger","Civil","2","17","19","14","12","9","15","4","1","0","14","Tetouan","19","Nador","18","Rabat"
"1040","AB405383391","IVMXM","MPGDM","2000","Agadir","Info","2","16","10","16","12","14","15","4","1","1","14","Rabat","13","Marrakech","18","Nador"
"1041","AB542552828","LFHJM","MNKSL","2001","Tetouan","Electrique","1","16","9","11","19","15","10","3","3","2","13","Rabat","19","Casablanca","16","Marrakech"
"1042","AB381047424","ARWPB","ZNSIU","2001","Agadir","Electrique","2","11","10","14","19","16","19","3","1","0","10","Oujda","14","Marrakech","16","Marrakech"
"1043","AB995488174","MXEUZ","HAXPV","2000","Rabat","Civil","3","10","19","10","18","12","20","5","3","1","20","Rabat","9","Agadir","11","Tanger"
"1044","AB988496358","VBRTK","VFMHK","1999","Tetouan","Electrique","3","18","16","17","11","20","12","3","3","0","17","Marrakech","16","Marrakech","17","Rabat"
"1045","AB709790732","DXYCB","CFPDL","2001","Casablanca","Info","2","16","19","11","10","13","17","1","2","1","19","Tetouan","13","Tanger","14","Rabat"
"1046","AB527429010","JYCNF","DKSOK","2001","Tetouan","Finance","1","16","19","9","14","9","9","2","2","1","18","Fes","10","Tetouan","13","Casablanca"
"1047","AB571218477","JCIGI","DGRRZ","2000","Agadir","Info","3","11","9","18","16","9","12","3","1","0","15","Casablanca","16","Marrakech","20","Casablanca"
"1048","AB479038846","HAVSR","ICUTM","2001","Casablanca","Finance","2","18","18","15","14","18","14","0","2","2","17","Oujda","9","Oujda","19","Fes"
"1049","AB607891326","SWARH","MJOXD","2000","Tetouan","Finance","2","20","9","9","14","18","10","2","3","1","13","Fes","13","Rabat","11","Tanger"
"1050","AB384067970","CECCM","JDQGR","2001","Tanger","Electrique","2","14","14","10","11","16","14","4","3","2","14","Tanger","17","Tetouan","15","Tanger"
"1051","AB310817900","IENFB","QVPUV","2001","Agadir","Info","3","13","20","15","9","20","15","1","1","0","12","Tanger","19","Tanger","9","Fes"
"1052","AB405028283","UDCZN","XCHYF","2000","Marrakech","Finance","3","9","18","11","15","14","10","0","3","1","13","Marrakech","18","Rabat","9","Tetouan"
"1053","AB398700554","NTWAD","OAFIU","2002","Nador","Civil","1","18","17","20","9","15","10","3","2","2","18","Casablanca","10","Fes","10","Nador"
"1054","AB962145208","SFJIU","XDWPU","2002","Tanger","Electrique","1","19","15","18","19","20","20","5","0","2","15","Rabat","9","Fes","12","Tanger"
"1055","AB993650096","HWRSG","JXDEK","2000","Marrakech","Electrique","2","9","13","16","14","18","17","3","1","1","11","Tetouan","13","Tanger","10","Tetouan"
"1056","AB198169469","LAUEF","UAWFM","2000","Marrakech","Electrique","2","10","20","20","9","14","19","2","0","1","12","Tanger","14","Oujda","10","Tetouan"
"1057","AB265537028","CHRHI","PDJGO","1999","Fes","Civil","1","13","14","10","19","16","19","0","1","2","18","Tetouan","17","Fes","12","Tanger"
"1058","AB988674717","GKVQO","LRJLH","2002","Fes","Electrique","1","19","19","16","13","9","15","4","2","2","15","Fes","17","Marrakech","11","Nador"
"1059","AB516067117","ONTIQ","EEMTM","2002","Marrakech","Info","1","10","18","11","18","17","10","4","3","2","19","Rabat","14","Agadir","9","Nador"
"1060","AB357902797","PRRKS","FZPXO","1999","Nador","Finance","1","15","19","17","9","16","12","1","2","0","11","Tetouan","18","Fes","9","Oujda"
"1061","AB342371890","WLBVD","VZHMO","2000","Rabat","Electrique","1","19","19","16","16","18","17","0","0","1","11","Fes","12","Tetouan","10","Fes"
"1062","AB255893844","YPYHQ","JCAGQ","1999","Nador","Indus","3","15","20","13","18","15","10","1","2","0","10","Tetouan","12","Tanger","16","Tanger"
"1063","AB926817075","AAAOY","FWZOV","2000","Agadir","Info","2","15","12","13","11","9","14","0","1","0","18","Marrakech","19","Oujda","13","Tanger"
"1064","AB474572792","MQKDB","KLBWF","2002","Casablanca","Civil","1","18","16","12","10","19","19","1","1","0","12","Casablanca","18","Agadir","16","Tanger"
"1065","AB276073345","VOGOH","VQIZA","1998","Agadir","Indus","2","17","17","13","19","11","18","5","1","0","14","Nador","16","Marrakech","17","Rabat"
"1066","AB164713172","QVSRD","FVHOZ","2000","Fes","Finance","1","16","19","13","15","14","18","4","3","1","12","Fes","16","Tanger","11","Marrakech"
"1067","AB887312922","OCDZQ","LQQIN","2001","Oujda","Finance","1","17","20","16","20","18","10","1","3","0","12","Agadir","13","Nador","16","Casablanca"
"1068","AB838072768","UMRHS","ICKHC","2000","Agadir","Indus","2","16","13","20","20","15","17","1","0","1","19","Nador","19","Tetouan","18","Tanger"
"1069","AB453075504","NSKKD","GXDVG","1999","Nador","Electrique","1","11","17","20","10","16","12","4","0","0","10","Tanger","17","Marrakech","14","Agadir"
"1070","AB181062469","JCBGB","RCPEN","2001","Tetouan","Info","3","14","16","11","16","17","16","4","0","2","15","Tanger","15","Nador","10","Oujda"
"1071","AB271980485","OVXEM","VDIBS","2002","Fes","Finance","3","10","19","17","12","14","11","2","0","1","16","Fes","13","Fes","12","Rabat"
"1072","AB077372849","MHELG","IMHDT","2001","Casablanca","Indus","2","9","10","19","9","18","9","5","1","2","11","Casablanca","16","Tetouan","19","Tetouan"
"1073","AB890249754","EKHBY","ODWQF","1998","Casablanca","Civil","3","10","17","18","15","12","16","3","3","2","20","Marrakech","9","Oujda","13","Agadir"
"1074","AB407835855","UGLHN","GCMAE","2002","Tetouan","Civil","2","13","12","20","13","15","12","2","1","0","10","Tetouan","19","Agadir","14","Tetouan"
"1075","AB888590213","ZVEMU","STEEK","2001","Nador","Finance","2","10","18","20","9","19","13","3","0","0","9","Tanger","11","Fes","13","Oujda"
"1076","AB869953815","NFGFK","RRRXY","1999","Agadir","Info","1","18","9","16","17","11","14","2","1","1","20","Agadir","14","Nador","17","Rabat"
"1077","AB109428270","ZXIFO","QCHKR","1999","Oujda","Civil","3","11","16","14","19","9","18","1","3","0","20","Rabat","19","Fes","20","Marrakech"
"1078","AB525059792","YMWTJ","HBCRA","1998","Agadir","Civil","3","15","15","18","15","14","11","0","0","2","18","Rabat","11","Rabat","12","Tetouan"
"1079","AB459461794","YBHEZ","CPDCC","2000","Marrakech","Info","3","10","16","12","9","17","16","1","3","0","16","Tetouan","12","Agadir","19","Fes"
"1080","AB351008421","GDQFI","CDFTS","1999","Tanger","Indus","3","19","15","13","9","11","19","0","2","1","15","Rabat","18","Oujda","11","Tetouan"
"1081","AB098207602","YDKFC","UMRBC","2001","Marrakech","Electrique","1","9","17","18","16","10","10","2","1","1","18","Fes","14","Casablanca","11","Tanger"
"1082","AB543983962","DASLB","LNCOV","2002","Oujda","Civil","2","10","13","19","16","15","11","0","2","0","16","Rabat","20","Nador","17","Rabat"
"1083","AB985262144","NFAZI","AATJH","2001","Marrakech","Civil","2","15","20","12","12","15","12","3","1","1","17","Fes","10","Agadir","12","Fes"
"1084","AB750651338","OFBNJ","ISRDP","2002","Nador","Info","3","11","18","11","17","13","10","0","2","0","11","Nador","20","Oujda","18","Oujda"
"1085","AB452390292","MGBLB","ORCRG","1999","Casablanca","Info","3","18","10","9","11","9","13","1","2","2","16","Nador","12","Oujda","20","Agadir"
"1086","AB105117711","LWBJQ","FFEYO","2002","Oujda","Finance","3","20","14","11","17","12","18","5","2","1","9","Casablanca","18","Agadir","13","Tetouan"
"1087","AB303899434","IODEQ","KHUSC","1999","Oujda","Indus","3","9","20","16","11","9","14","5","0","0","19","Marrakech","17","Tetouan","12","Tanger"
"1088","AB113410751","UTFVE","NLZCU","2000","Tanger","Electrique","1","20","16","9","18","13","18","0","2","1","11","Nador","18","Fes","10","Rabat"
"1089","AB814986552","WMLQC","IXQVK","1999","Nador","Finance","1","17","11","15","18","15","14","2","3","2","19","Marrakech","18","Rabat","20","Oujda"
"1090","AB664452276","FCKMD","CGPYP","2002","Rabat","Finance","2","13","13","19","9","18","17","5","0","0","19","Tanger","15","Fes","14","Tetouan"
"1091","AB901919470","YDTYT","XXJZU","1998","Rabat","Finance","3","9","12","20","11","16","16","2","3","0","13","Fes","13","Nador","10","Rabat"
"1092","AB480113606","LEZCZ","XKTVW","2000","Agadir","Civil","3","18","11","17","12","19","16","0","1","2","13","Tanger","9","Tetouan","18","Rabat"
"1093","AB354484088","ODJNP","HQOET","2001","Oujda","Civil","2","12","17","19","17","14","13","5","2","1","16","Casablanca","11","Oujda","12","Fes"
"1094","AB129837179","CKGCS","TUWAV","2002","Rabat","Info","3","14","14","16","19","19","18","3","0","2","17","Rabat","16","Fes","13","Casablanca"
"1095","AB339829504","BGYLQ","VAJLW","2001","Tetouan","Electrique","3","12","13","15","13","9","10","0","0","2","13","Rabat","9","Agadir","17","Oujda"
"1096","AB765532808","WSQAY","WOTIF","1998","Agadir","Finance","3","15","11","18","11","20","12","1","3","2","15","Casablanca","14","Fes","17","Fes"
"1097","AB045066678","HFGIX","QFDNC","1999","Agadir","Info","2","13","14","10","20","13","9","3","3","2","17","Tanger","14","Casablanca","10","Rabat"
"1098","AB093989230","YXATM","IGBFG","2001","Oujda","Electrique","3","19","9","20","11","10","12","1","1","0","19","Tanger","12","Fes","12","Agadir"
"1099","AB109576291","ZOPBM","QHBIX","2000","Nador","Electrique","3","12","10","20","12","14","10","2","2","2","11","Nador","17","Fes","17","Nador"
"1100","AB091437407","NUNFS","FNBTE","2001","Nador","Electrique","2","13","19","11","12","20","18","4","1","2","11","Agadir","19","Marrakech","19","Nador"
"1101","AB801975491","TYZWC","QIOPO","2001","Agadir","Civil","3","19","20","18","18","13","10","3","2","1","15","Fes","17","Tanger","14","Agadir"
"1102","AB476526885","UBVMZ","HZITO","2002","Nador","Civil","1","11","17","20","12","10","10","5","0","0","18","Tetouan","15","Tanger","16","Casablanca"
"1103","AB670500817","PACSW","HABUB","2002","Rabat","Electrique","3","20","15","15","12","9","10","2","0","1","16","Agadir","17","Fes","12","Tetouan"
"1104","AB262352689","AXFQG","FSNRI","2002","Agadir","Indus","1","15","9","10","18","13","18","0","2","2","15","Nador","15","Marrakech","18","Casablanca"
"1105","AB709716222","NXNQM","ITGSO","2002","Rabat","Finance","3","17","17","14","16","19","14","1","1","2","18","Fes","14","Fes","13","Agadir"
"1106","AB126385967","HTJAP","VJUYB","2000","Nador","Indus","3","14","15","18","13","13","10","0","3","0","18","Fes","19","Tetouan","15","Marrakech"
"1107","AB956411638","BWOPS","GBGUE","2001","Agadir","Civil","1","12","10","16","18","9","14","3","0","1","14","Casablanca","15","Rabat","9","Agadir"
"1108","AB646566181","CBDQY","JKIVN","2000","Casablanca","Finance","2","13","16","10","15","15","12","4","1","2","9","Nador","20","Tetouan","15","Marrakech"
"1109","AB580641355","KUMOU","CYFJI","2001","Tanger","Indus","2","13","12","17","18","14","12","3","0","1","16","Fes","17","Nador","14","Tetouan"
"1110","AB255193014","INNKM","WVIOW","2001","Casablanca","Info","1","19","11","20","15","12","14","1","0","1","17","Casablanca","20","Tetouan","19","Agadir"
"1111","AB529937434","NEZVT","VJEGT","2002","Casablanca","Finance","1","19","20","14","11","13","16","1","0","0","19","Casablanca","20","Marrakech","10","Agadir"
"1112","AB150693376","EUUUD","JZIVI","2000","Marrakech","Civil","1","18","10","16","18","16","18","5","3","1","15","Rabat","15","Tanger","16","Nador"
"1113","AB008342725","BTBYI","FNMRQ","2001","Oujda","Civil","2","13","9","19","12","10","14","5","2","1","19","Casablanca","15","Nador","10","Nador"
"1114","AB527639616","MRSKI","ZEFNH","2001","Fes","Info","3","20","10","15","15","9","13","2","2","1","18","Marrakech","12","Agadir","17","Marrakech"
"1115","AB818874452","DBJZJ","GBVDB","2001","Casablanca","Indus","1","10","10","17","18","12","9","3","1","2","19","Tanger","12","Nador","9","Marrakech"
"1116","AB499775219","MSJBV","ILAOC","1998","Fes","Finance","1","10","20","20","15","16","15","1","0","1","12","Tanger","9","Casablanca","14","Tanger"
"1117","AB946592372","XDHHR","SDBDN","1998","Oujda","Civil","3","11","14","16","16","13","19","2","0","1","20","Oujda","11","Oujda","14","Marrakech"
"1118","AB973114086","OSCCI","AVAHA","2002","Agadir","Finance","1","13","16","10","17","11","9","3","3","0","19","Tetouan","12","Fes","17","Agadir"
"1119","AB934726852","GPTPZ","HYXEU","1998","Nador","Civil","2","10","15","9","10","12","11","1","2","1","13","Agadir","15","Agadir","16","Rabat"
"1120","AB611640837","LFWBB","BHWFF","2002","Tetouan","Civil","1","11","20","10","13","14","19","2","3","0","17","Tetouan","19","Oujda","12","Oujda"
"1121","AB593647594","LLPLI","LWHJB","2002","Marrakech","Electrique","2","9","12","12","17","10","15","2","3","2","19","Nador","15","Tetouan","19","Tanger"
"1122","AB020525319","UVMDD","BGRHT","2000","Tetouan","Civil","3","12","9","10","20","11","16","3","0","1","15","Agadir","17","Oujda","10","Tetouan"
"1123","AB814585033","MFZUI","NNBLL","2002","Tetouan","Civil","3","15","12","15","9","17","17","1","1","1","17","Tetouan","14","Marrakech","11","Rabat"
"1124","AB683606325","NSNYH","MYAOJ","2001","Tetouan","Finance","1","15","20","14","15","18","11","2","1","1","16","Tanger","11","Agadir","9","Marrakech"
"1125","AB775575449","HCRTU","PYKZK","1998","Casablanca","Indus","3","18","10","11","18","20","10","1","0","0","20","Nador","19","Tanger","18","Tanger"
"1126","AB275723360","YTRNF","REGFU","1998","Rabat","Info","3","10","19","16","14","13","12","1","0","2","19","Oujda","20","Rabat","14","Casablanca"
"1127","AB555163019","PVGBX","ERILT","2000","Tetouan","Civil","3","18","20","18","19","13","11","1","3","2","9","Tanger","9","Nador","16","Agadir"
"1128","AB664419683","WSOYM","SCQEO","2002","Fes","Electrique","3","10","9","12","16","12","13","2","0","1","9","Agadir","19","Tanger","14","Fes"
"1129","AB016056805","DQVNO","WDDKQ","1998","Tanger","Indus","3","10","16","17","10","16","10","4","1","2","20","Rabat","14","Oujda","19","Oujda"
"1130","AB475521866","KJUGF","KPBYD","2001","Fes","Indus","3","12","10","14","11","16","11","1","0","2","12","Agadir","10","Casablanca","10","Fes"
"1131","AB557475974","QSUVT","UZRXU","2001","Rabat","Indus","2","14","15","13","10","14","10","5","1","0","14","Tanger","10","Fes","12","Rabat"
"1132","AB021418187","ISOTA","NPTWX","1998","Casablanca","Electrique","1","14","11","20","18","20","10","2","1","0","19","Oujda","16","Nador","16","Oujda"
"1133","AB929095682","OUFSQ","RRBKF","1999","Fes","Electrique","2","9","13","11","19","13","12","4","2","0","20","Rabat","17","Tanger","15","Marrakech"
"1134","AB405773340","VLIWU","PGMCG","1998","Oujda","Finance","2","10","9","18","19","13","15","1","3","0","16","Rabat","15","Oujda","16","Casablanca"
"1135","AB274071505","MRCDO","SPMJK","2000","Tetouan","Finance","3","10","13","11","9","20","20","5","3","2","19","Fes","17","Tanger","17","Marrakech"
"1136","AB113063116","UWHDF","ZXDDG","2001","Marrakech","Electrique","2","14","10","10","18","15","12","3","2","0","12","Nador","12","Rabat","20","Fes"
"1137","AB358817753","MKZRH","NIYWC","1999","Fes","Civil","1","19","16","17","19","10","20","0","1","2","18","Agadir","18","Nador","18","Fes"
"1138","AB996938174","URGRM","WZPQW","1999","Marrakech","Indus","2","15","17","17","11","11","16","4","3","1","12","Casablanca","16","Fes","18","Tetouan"
"1139","AB542043476","FDNEU","KZVFW","2001","Nador","Indus","3","10","20","11","11","14","17","1","3","2","15","Nador","15","Oujda","11","Marrakech"
"1140","AB522353264","NSLSD","UECLX","1999","Fes","Indus","1","15","10","12","18","20","14","1","1","0","14","Tanger","20","Rabat","20","Casablanca"
"1141","AB541290692","BESKC","TPDTZ","1999","Marrakech","Info","3","11","16","15","19","15","13","2","3","1","18","Tetouan","20","Oujda","17","Oujda"
"1142","AB082439172","HMRFL","GAWJZ","2000","Agadir","Info","2","9","17","12","9","9","18","0","2","0","10","Tetouan","13","Rabat","17","Casablanca"
"1143","AB134040183","OYADS","SQCHS","1999","Tetouan","Civil","3","19","11","17","12","17","10","1","1","1","13","Nador","11","Rabat","9","Fes"
"1144","AB413566800","CUCWH","JXVXH","2002","Tanger","Civil","2","17","11","17","18","13","20","2","0","1","16","Marrakech","13","Casablanca","12","Tanger"
"1145","AB248665259","ZJZET","UWAKH","1999","Casablanca","Civil","1","12","10","11","16","9","9","0","0","0","10","Casablanca","15","Fes","10","Rabat"
"1146","AB981026156","ECWLS","KJYXV","2000","Tetouan","Indus","2","9","14","14","16","10","16","4","0","2","19","Tetouan","12","Fes","14","Casablanca"
"1147","AB835452307","ITGLQ","BOPRX","2001","Nador","Info","2","17","11","12","12","12","10","2","2","2","19","Fes","10","Marrakech","10","Marrakech"
"1148","AB208948976","KHUEN","YOIPL","2002","Rabat","Indus","1","14","12","20","10","16","20","3","1","1","20","Marrakech","14","Fes","19","Tanger"
"1149","AB766341600","UXLYP","BVARS","2002","Rabat","Indus","2","16","18","13","15","10","12","2","1","2","20","Fes","10","Casablanca","12","Nador"
"1150","AB843506280","ZADPL","AXEHD","1998","Tetouan","Info","2","19","10","12","13","20","13","3","1","2","14","Nador","15","Tetouan","10","Agadir"
"1151","AB493029020","IHONX","ORADZ","2000","Oujda","Finance","1","17","16","18","10","15","20","4","0","1","11","Tetouan","20","Marrakech","19","Rabat"
"1152","AB766986238","NMSRM","BUERC","2002","Rabat","Finance","1","14","19","14","19","19","14","5","2","2","18","Agadir","13","Agadir","9","Rabat"
"1153","AB478164387","JSWSI","KINSS","1999","Fes","Civil","3","19","12","14","19","18","19","0","0","1","16","Tetouan","19","Casablanca","13","Casablanca"
"1154","AB685805398","ZWMDQ","UJZMD","1998","Tetouan","Civil","1","18","15","14","9","9","15","0","2","2","20","Oujda","12","Casablanca","13","Agadir"
"1155","AB186475372","AJIAT","QVYYR","2000","Tetouan","Finance","2","9","15","10","13","19","20","3","1","2","16","Marrakech","18","Rabat","17","Tanger"
"1156","AB189203782","KQRYU","IRGMF","1998","Tetouan","Finance","2","15","11","19","19","19","12","0","1","2","13","Tanger","10","Fes","11","Casablanca"
